user_id,role,is_active,is_verified,account_created_at
1123,customer,True,True,2025-06-23 03:39:51.671833483
1124,customer,True,True,2025-08-08 15:51:56.301440562
1125,customer,True,True,2025-06-17 08:48:22.556058201
1126,customer,True,True,2025-10-10 15:23:15.021038752
1127,customer,True,True,2026-04-29 19:52:02.012706794
1128,customer,True,True,2026-02-03 21:16:36.030965209
1129,customer,True,True,2024-12-25 00:49:16.288664728
1130,customer,True,True,2025-02-04 05:20:53.970135096
1131,customer,True,True,2025-07-29 18:37:49.809175202
1132,customer,True,False,2025-05-31 06:18:39.674719417
1133,customer,True,False,2025-03-16 11:04:50.664146993
1134,customer,True,True,2025-08-01 13:58:35.506069145
1135,customer,True,True,2025-01-04 12:18:52.696092353
1136,customer,True,True,2025-01-16 12:13:15.692017665
1137,customer,True,False,2024-02-05 00:00:00.000000000
1138,customer,True,True,2026-01-29 04:50:20.035186032
1139,customer,True,True,2026-01-26 16:00:18.281519825
1140,customer,True,True,2025-08-19 11:01:34.415560319
1141,customer,True,True,2024-04-11 03:53:18.651656735
1142,customer,True,False,2024-12-06 18:35:38.811480113
1143,customer,True,True,2025-04-26 13:57:22.864329372
1144,customer,True,True,2024-11-10 16:25:28.236160408
1145,customer,True,True,2025-07-20 19:41:48.639108210
1146,customer,True,False,2025-12-26 00:30:49.545696295
1147,customer,True,True,2024-02-05 00:00:00.000000000
1148,customer,True,True,2025-08-07 22:36:10.300743824
1149,customer,True,True,2025-01-24 06:16:50.902202563
1150,customer,True,True,2026-07-04 20:14:21.016706062
1151,customer,True,True,2026-06-28 19:26:47.794176704
1152,customer,True,True,2025-10-01 21:23:46.249812552
1153,customer,True,False,2026-03-22 00:40:10.451858762
1154,customer,True,False,2025-09-12 13:12:18.773246448
1155,customer,True,True,2026-01-26 20:41:43.734951523
1156,customer,True,True,2024-02-05 00:00:00.000000000
1157,customer,True,True,2025-02-21 03:13:29.743522050
1158,customer,True,True,2024-10-03 05:54:43.357123400
1159,customer,True,True,2026-06-21 14:08:53.194296786
1160,customer,True,False,2025-04-30 14:54:58.421615807
1161,customer,True,True,2025-12-06 23:17:37.139879611
1162,customer,True,True,2024-09-25 05:15:10.096200556
1163,customer,True,False,2025-06-12 04:22:38.925079344
1164,customer,True,False,2025-11-11 17:26:54.178936104
1165,customer,True,True,2026-04-21 03:09:42.488138711
1166,customer,True,True,2025-10-05 21:29:50.258572461
1167,customer,True,True,2025-01-02 09:50:34.453629140
1168,customer,True,True,2024-08-31 15:32:40.747466144
1169,customer,True,True,2026-01-05 10:07:11.387513928
1170,customer,True,True,2024-02-05 00:00:00.000000000
1171,customer,True,True,2025-01-30 18:04:53.168437785
1172,customer,True,True,2026-03-19 19:33:01.273025590
1173,customer,True,True,2026-04-12 17:21:16.906585735
1174,customer,True,True,2025-11-26 00:17:11.112812587
1175,customer,True,True,2026-01-05 19:26:33.581775717
1176,customer,True,True,2025-07-18 19:35:14.323269172
1177,customer,True,True,2025-10-27 10:15:14.480791068
1178,customer,True,False,2025-12-23 14:26:20.105427365
1179,customer,True,True,2026-05-20 21:14:46.285104247
1180,customer,True,True,2025-06-03 18:37:21.243766412
1181,customer,True,True,2026-05-26 09:52:01.754398759
1182,customer,True,False,2025-01-29 14:33:03.563989416
1183,customer,False,True,2026-06-16 21:55:38.576527427
1184,customer,True,True,2026-05-29 22:38:35.985604972
1185,customer,True,False,2026-03-20 07:34:56.996092016
1186,customer,True,True,2026-01-19 09:47:20.067650218
1187,customer,True,True,2026-02-17 12:52:14.564892942
1188,customer,True,True,2026-01-20 00:58:13.518021548
1189,customer,True,False,2025-09-08 02:40:00.684050339
1190,customer,True,True,2026-03-17 18:31:19.878001701
1191,customer,True,True,2025-09-06 00:26:35.489836968
1192,customer,True,False,2026-07-04 11:10:49.088036148
1193,customer,True,True,2026-03-21 21:39:39.485217163
1194,customer,True,True,2026-06-01 19:08:14.176499211
1195,customer,True,True,2025-02-02 16:06:00.243429077
1196,customer,True,True,2026-03-02 20:00:16.220816082
1197,customer,True,True,2025-06-21 04:27:30.388872819
1198,customer,True,True,2026-06-11 11:34:24.862302783
1199,customer,True,False,2024-09-07 23:29:09.891748104
1200,customer,True,True,2025-10-15 21:07:53.924329264
1201,customer,True,True,2025-11-07 20:58:27.040401720
1202,customer,True,True,2026-05-20 01:58:41.357499779
1203,customer,True,True,2026-04-04 01:29:32.383925034
1204,customer,True,True,2025-12-18 09:08:54.134286323
1205,customer,True,True,2026-03-31 05:08:13.599999448
1206,customer,True,True,2025-03-09 05:56:32.783341687
1207,customer,True,True,2025-10-22 00:35:56.408839487
1208,customer,False,True,2026-03-29 22:33:52.970830042
1209,customer,True,True,2025-04-28 12:42:49.233874407
1210,customer,True,True,2026-01-09 04:58:24.926361117
1211,customer,True,True,2025-05-12 06:16:41.146696094
1212,customer,True,True,2026-02-02 05:40:02.428866561
1213,customer,True,True,2025-07-09 21:28:20.517031414
1214,customer,True,True,2026-01-14 14:09:02.473430789
1215,customer,True,True,2025-03-09 03:06:36.703215620
1216,customer,True,True,2026-06-10 09:37:24.398783415
1217,customer,True,False,2026-04-28 02:59:46.703567611
1218,customer,False,True,2025-12-03 03:19:30.028650926
1219,customer,True,True,2026-02-25 08:34:28.681924933
1220,customer,True,True,2026-01-19 04:39:47.877887281
1221,customer,True,True,2025-06-09 12:03:59.658161280
1222,customer,True,True,2026-01-22 07:16:38.849572903
1223,customer,True,False,2025-08-28 19:55:16.923619612
1224,customer,True,True,2026-03-22 16:01:06.292717519
1225,customer,True,False,2026-06-20 11:25:41.096141706
1226,customer,True,True,2025-05-14 02:21:06.869696688
1227,customer,True,True,2024-05-29 11:16:41.187322261
1228,customer,True,False,2025-09-21 19:55:12.976636924
1229,customer,True,False,2025-11-23 09:15:17.998744384
1230,customer,True,True,2025-10-14 15:21:36.133483231
1231,customer,False,False,2024-11-07 15:10:55.331553320
1232,customer,True,True,2025-09-19 04:49:16.825248345
1233,customer,True,True,2025-04-29 15:18:29.225456200
1234,customer,True,True,2025-05-13 01:45:27.304097297
1235,customer,True,True,2025-02-08 14:43:29.569816546
1236,customer,True,True,2025-11-27 07:54:54.588140269
1237,customer,True,True,2026-02-04 02:34:03.244401515
1238,customer,True,True,2025-07-06 23:00:57.145493621
1239,customer,True,True,2025-03-05 08:35:53.840445458
1240,customer,True,True,2024-12-30 16:36:03.537303181
1241,customer,True,False,2024-09-18 04:02:42.118177016
1242,customer,True,True,2025-04-04 10:52:49.397212241
1243,customer,True,True,2026-02-11 15:44:20.014628260
1244,customer,True,True,2025-09-22 02:12:32.932448833
1245,customer,True,True,2025-10-11 06:38:00.004934746
1246,customer,True,True,2025-11-02 13:26:46.827773472
1247,customer,True,True,2025-07-06 10:13:05.391056664
1248,customer,True,True,2025-12-13 17:07:37.306177410
1249,customer,True,True,2025-12-13 11:09:32.601620351
1250,customer,True,True,2024-04-28 14:07:19.042564464
1251,customer,True,True,2025-11-17 19:56:40.735358080
1252,customer,True,True,2025-02-11 03:45:49.136261049
1253,customer,True,True,2025-01-21 18:09:53.532227601
1254,customer,True,True,2025-09-16 00:22:01.239766822
1255,customer,True,True,2025-12-06 17:24:52.641677857
1256,customer,True,False,2026-03-18 05:58:53.313034291
1257,customer,True,True,2026-05-27 07:58:29.596352976
1258,customer,True,True,2025-06-17 09:01:43.718945388
1259,customer,True,True,2025-08-10 15:54:10.652631884
1260,customer,True,True,2025-05-07 05:55:50.281099793
1261,customer,True,True,2026-01-26 04:56:04.392569680
1262,customer,True,True,2024-03-06 07:34:29.361086265
1263,customer,True,True,2025-07-19 22:31:19.218668685
1264,customer,True,False,2025-11-24 19:51:17.753116755
1265,customer,True,True,2026-06-23 00:11:35.870182847
1266,customer,True,True,2026-01-09 19:51:16.889192295
1267,customer,True,False,2025-04-22 22:29:17.064068779
1268,customer,True,True,2024-09-29 11:04:51.258659207
1269,customer,True,False,2025-10-26 18:10:44.874817358
1270,customer,True,True,2024-07-20 17:00:02.884254720
1271,customer,True,True,2026-03-26 13:24:25.292847488
1272,customer,True,True,2025-08-03 06:15:12.830373556
1273,customer,True,True,2025-07-27 05:11:00.917739865
1274,customer,True,True,2025-06-15 03:45:24.631045774
1275,customer,True,False,2025-09-29 02:16:30.970687052
1276,customer,True,True,2025-08-16 17:51:44.286687525
1277,customer,True,False,2026-03-29 01:33:09.750250020
1278,customer,True,True,2024-11-09 11:20:37.800655230
1279,customer,False,True,2025-03-17 08:11:27.893391533
1280,customer,True,False,2025-08-26 03:09:46.979736722
1281,customer,True,False,2025-03-09 14:22:16.420584435
1282,customer,True,True,2024-10-27 11:51:43.878907976
1283,customer,True,True,2025-06-19 04:05:21.895297282
1284,customer,True,True,2024-02-05 00:00:00.000000000
1285,customer,True,True,2025-05-27 04:30:21.787121042
1286,customer,True,True,2026-03-12 13:23:00.523890523
1287,customer,True,True,2025-09-06 20:39:13.793799868
1288,customer,True,True,2025-02-24 12:13:37.109870429
1289,customer,True,True,2024-10-27 02:16:55.576318602
1290,customer,True,True,2025-09-24 12:33:06.463843506
1291,customer,True,True,2026-03-21 11:45:20.596238511
1292,customer,True,True,2025-12-10 11:29:54.093830813
1293,customer,True,True,2026-05-04 12:29:59.374502636
1294,customer,True,False,2025-04-27 07:45:11.052770798
1295,customer,True,False,2026-01-11 17:45:35.681963925
1296,customer,True,True,2026-02-22 05:07:19.139639443
1297,customer,True,True,2025-03-28 06:08:49.624598199
1298,customer,True,False,2024-07-30 04:23:50.033608262
1299,customer,True,False,2026-02-22 18:14:54.355028355
1300,customer,True,False,2025-09-23 02:19:16.882744907
1301,customer,True,True,2025-12-03 05:32:42.845658078
1302,customer,True,True,2024-10-07 22:23:04.806163704
1303,customer,True,True,2025-11-12 16:47:18.041145824
1304,customer,True,True,2026-03-31 13:27:10.847280641
1305,customer,True,True,2025-11-03 15:31:58.618612702
1306,customer,True,True,2025-01-03 00:00:02.008649993
1307,customer,True,True,2025-12-13 11:48:12.856781950
1308,customer,True,True,2026-02-09 09:05:59.164578143
1309,customer,True,True,2025-11-21 02:57:12.678076155
1310,customer,True,True,2026-03-28 06:52:39.114839615
1311,customer,True,True,2025-12-03 11:01:06.794749180
1312,customer,True,True,2026-01-30 02:46:40.262104324
1313,customer,True,False,2024-02-05 00:00:00.000000000
1314,customer,True,True,2026-06-13 12:51:34.621850592
1315,customer,True,True,2026-03-13 01:24:48.038520984
1316,customer,True,True,2026-02-09 11:33:39.685677210
1317,customer,True,True,2026-03-27 13:50:52.314010265
1318,customer,True,True,2025-07-31 20:09:31.646576117
1319,customer,True,True,2026-02-25 00:09:02.915514208
1320,customer,True,False,2026-05-12 18:21:38.143331557
1321,customer,True,True,2025-10-12 06:41:23.044081503
1322,customer,True,False,2025-12-23 05:07:40.372217308
1323,customer,True,True,2026-02-19 02:21:42.004815230
1324,customer,True,True,2024-10-18 12:46:12.119924917
1325,customer,True,True,2025-07-23 10:33:40.107018808
1326,customer,True,True,2025-08-20 08:07:25.501342965
1327,customer,True,False,2025-07-17 19:09:36.710115299
1328,customer,True,True,2025-07-30 20:30:13.231443004
1329,customer,True,True,2025-12-14 19:15:38.086625708
1330,customer,True,True,2026-02-23 16:35:39.056713227
1331,customer,True,False,2025-10-07 17:22:05.979437928
1332,customer,True,True,2025-12-17 21:34:03.143139906
1333,customer,True,True,2026-06-14 04:35:24.111433606
1334,customer,True,True,2026-04-05 12:54:03.901877767
1335,customer,True,True,2026-01-07 13:31:42.848088546
1336,customer,True,True,2025-03-21 07:41:28.817905759
1337,customer,True,True,2025-10-06 19:25:48.168380335
1338,customer,True,False,2026-03-17 07:12:22.787233719
1339,customer,True,True,2026-04-13 21:12:26.684585583
1340,customer,True,True,2025-01-09 19:05:04.735688537
1341,customer,True,True,2025-12-06 22:39:03.087583644
1342,customer,True,True,2026-07-16 19:29:05.683321562
1343,customer,True,True,2025-11-25 18:06:30.058764106
1344,customer,True,False,2025-05-28 21:21:08.735049821
1345,customer,True,True,2026-04-16 17:12:37.645153535
1346,customer,True,True,2025-10-22 12:44:16.898479222
1347,customer,True,False,2025-10-03 10:56:12.339412599
1348,customer,True,True,2026-04-11 05:15:11.624546572
1349,customer,False,True,2024-12-07 03:19:08.431325334
1350,customer,True,True,2025-09-29 18:38:02.716555944
1351,customer,True,True,2026-01-08 08:31:07.124310875
1352,customer,True,True,2025-12-05 18:35:31.520635017
1353,customer,False,True,2026-04-28 14:01:46.861199277
1354,customer,True,True,2026-05-01 23:16:25.101280543
1355,customer,True,True,2026-01-22 12:01:30.381407758
1356,customer,True,False,2026-01-13 09:16:43.492053617
1357,customer,True,True,2025-12-17 02:44:36.837340213
1358,customer,True,False,2024-11-02 17:23:42.877558790
1359,customer,True,True,2025-06-13 04:48:53.764382207
1360,customer,True,False,2026-06-06 11:03:59.682954249
1361,customer,True,False,2025-01-18 00:55:06.007461963
1362,customer,True,False,2026-01-23 15:09:42.085755456
1363,customer,True,True,2025-05-17 10:06:16.441315448
1364,customer,True,True,2026-01-11 23:03:23.864471592
1365,customer,True,True,2025-10-13 06:34:56.997216311
1366,customer,True,True,2026-04-22 07:48:42.181050992
1367,customer,True,True,2025-08-27 23:35:01.610182974
1368,customer,True,False,2025-04-13 21:06:31.848409668
1369,customer,True,True,2026-05-26 23:38:02.016766277
1370,customer,True,False,2025-04-09 00:54:22.258060857
1371,customer,True,True,2026-02-24 05:03:00.686425781
1372,customer,True,False,2024-06-23 15:28:41.210744057
1373,customer,True,False,2025-05-12 00:15:17.172281106
1374,customer,True,True,2025-07-01 02:34:07.172650635
1375,customer,True,True,2025-12-04 18:08:39.000098415
1376,customer,True,True,2024-02-05 00:00:00.000000000
1377,customer,True,True,2026-01-22 17:18:04.366624107
1378,customer,True,True,2026-04-03 06:08:12.619371063
1379,customer,True,True,2026-02-19 19:35:10.123565940
1380,customer,True,True,2025-02-16 03:29:36.384464496
1381,customer,True,True,2025-10-17 04:15:01.896086791
1382,customer,True,True,2025-11-15 07:32:56.122183145
1383,customer,True,True,2026-01-20 13:24:20.781985482
1384,customer,True,True,2025-11-24 21:10:28.501895024
1385,customer,True,False,2026-01-30 12:07:04.806440683
1386,customer,True,False,2025-06-05 23:13:53.113485507
1387,customer,True,False,2025-12-20 21:27:57.126258720
1388,customer,True,True,2026-02-17 10:45:36.128788581
1389,customer,True,True,2025-03-16 19:31:10.962877613
1390,customer,True,True,2026-03-31 01:58:25.709013555
1391,customer,True,True,2025-10-14 07:38:13.626617321
1392,customer,True,False,2026-06-14 12:10:01.936570789
1393,customer,True,True,2026-05-08 09:31:07.661245060
1394,customer,True,True,2026-01-07 08:37:14.892158597
1395,customer,True,False,2026-02-02 01:11:05.459849932
1396,customer,True,False,2026-02-02 06:15:06.314996904
1397,customer,True,True,2025-05-09 07:31:17.237007175
1398,customer,True,True,2025-04-21 22:26:20.854966431
1399,customer,True,True,2025-09-04 05:16:08.812786605
1400,customer,True,True,2026-04-05 10:46:01.267020843
1401,customer,True,True,2025-11-26 06:44:26.444431234
1402,customer,True,True,2024-04-15 15:59:38.506016199
1403,customer,True,True,2024-02-05 00:00:00.000000000
1404,customer,True,True,2025-03-13 15:03:25.239830383
1405,customer,True,True,2026-04-01 14:23:37.902306011
1406,customer,True,True,2025-11-24 16:48:36.682323362
1407,customer,True,True,2025-09-19 00:21:18.204600845
1408,customer,True,True,2025-10-20 23:27:43.028779303
1409,customer,True,True,2025-02-06 22:54:52.369438035
1410,customer,True,True,2025-05-22 04:59:51.733601356
1411,customer,True,True,2026-04-06 22:45:21.686521413
1412,customer,True,True,2026-02-14 08:05:18.563885256
1413,customer,True,False,2025-03-15 00:05:10.678360782
1414,customer,True,False,2024-10-20 07:04:46.170800778
1415,customer,True,False,2025-09-16 06:58:44.663180676
1416,customer,True,False,2024-08-29 16:16:27.634139732
1417,customer,True,True,2025-10-10 18:48:39.856919501
1418,customer,True,False,2026-03-20 14:08:01.175778730
1419,customer,True,True,2025-06-16 23:03:37.505088144
1420,customer,True,True,2024-02-05 00:00:00.000000000
1421,customer,True,False,2026-04-27 22:31:11.263091469
1422,customer,True,True,2024-09-15 10:14:25.824998398
1423,customer,True,True,2025-07-02 05:13:11.216625906
1424,customer,True,True,2026-02-22 00:25:45.954352313
1425,customer,True,True,2026-06-13 09:11:24.503175675
1426,customer,True,True,2026-06-29 17:42:19.125664644
1427,customer,True,False,2026-02-02 12:58:25.120366119
1428,customer,True,True,2025-08-13 06:33:48.416728496
1429,customer,True,True,2025-04-07 17:07:07.209335039
1430,customer,True,True,2025-01-24 02:05:02.405558179
1431,customer,True,True,2025-09-03 05:12:20.907880215
1432,customer,True,True,2025-10-07 14:58:20.746598653
1433,customer,True,True,2026-01-02 05:41:17.833601015
1434,customer,True,True,2025-08-07 10:35:34.663282135
1435,customer,True,True,2026-02-20 02:22:42.418775476
1436,customer,True,True,2026-04-23 13:08:42.143126453
1437,customer,True,True,2025-10-20 08:07:42.139535503
1438,customer,True,True,2025-05-01 11:54:28.710859922
1439,customer,True,True,2026-05-10 22:31:42.586372975
1440,customer,True,True,2026-02-02 12:38:17.139674850
1441,customer,True,True,2025-10-27 17:03:07.022829629
1442,customer,True,True,2025-10-31 19:33:56.618915291
1443,customer,True,True,2025-07-09 05:18:27.751843803
1444,customer,True,False,2024-04-30 16:21:21.246871355
1445,customer,True,True,2026-06-29 10:20:24.981726676
1446,customer,True,False,2024-04-07 08:02:54.887560164
1447,customer,True,True,2024-05-23 16:59:50.577166482
1448,customer,True,True,2025-04-02 11:39:04.153850471
1449,customer,True,False,2025-09-20 08:59:57.632376869
1450,customer,True,True,2026-02-17 13:40:40.085209779
1451,customer,True,False,2025-04-06 08:41:27.098027025
1452,customer,True,True,2025-09-09 01:27:54.634065722
1453,customer,True,True,2025-12-29 20:36:21.213990493
1454,customer,True,False,2025-04-14 12:37:43.190784192
1455,customer,True,False,2025-02-19 01:16:45.603947888
1456,customer,True,True,2024-10-23 12:35:15.615664363
1457,customer,True,True,2026-03-03 13:37:17.463829547
1458,customer,True,True,2024-12-15 06:57:31.171002878
1459,customer,True,False,2025-12-26 20:47:28.118476061
1460,customer,True,False,2025-09-19 18:18:56.687741594
1461,customer,True,False,2025-08-07 05:50:33.594069976
1462,customer,True,True,2025-01-15 03:26:41.170258079
1463,customer,True,True,2025-05-16 01:19:57.742763353
1464,customer,True,True,2026-01-01 12:54:39.555284585
1465,customer,True,True,2026-06-24 22:58:51.237385044
1466,customer,True,True,2025-07-12 07:37:56.284762256
1467,customer,True,True,2025-09-28 18:59:56.817501925
1468,customer,True,True,2026-04-29 00:14:26.824356125
1469,customer,True,True,2025-09-03 00:04:31.004770605
1470,customer,True,True,2025-10-30 05:03:41.469131739
1471,customer,True,True,2024-10-27 13:58:59.518105211
1472,customer,True,True,2024-03-01 17:16:26.693059106
1473,customer,True,True,2025-02-27 13:53:39.180240396
1474,customer,True,False,2025-11-10 12:04:39.797322791
1475,customer,True,True,2025-10-12 05:05:53.892656109
1476,customer,True,True,2026-03-07 19:18:39.187935807
1477,customer,True,True,2026-02-12 20:32:16.276781766
1478,customer,True,True,2025-11-21 10:58:08.831379850
1479,customer,True,True,2025-12-10 07:51:07.586750405
1480,customer,True,True,2026-05-03 16:30:56.930123031
1481,customer,True,True,2024-10-23 07:03:03.988839505
1482,customer,True,True,2024-08-25 18:36:18.126181495
1483,customer,True,True,2024-11-05 14:05:09.246400815
1484,customer,True,True,2024-08-10 10:22:14.442722856
1485,customer,True,True,2024-02-05 00:00:00.000000000
1486,customer,True,True,2026-03-05 13:35:54.896353429
1487,customer,True,True,2024-02-05 00:00:00.000000000
1488,customer,True,True,2026-01-02 12:11:25.297157064
1489,customer,True,True,2025-06-02 19:45:47.602404902
1490,customer,True,True,2026-05-22 00:01:04.114905940
1491,customer,True,True,2026-01-22 12:40:53.581684579
1492,customer,True,True,2025-02-17 20:38:02.065639146
1493,customer,True,True,2025-05-20 03:04:07.600870339
1494,customer,False,True,2026-01-05 13:52:20.844694926
1495,customer,True,True,2025-10-12 07:19:59.203332362
1496,customer,True,True,2026-02-06 18:26:48.272589900
1497,customer,True,True,2025-02-18 19:26:31.817539038
1498,customer,True,True,2024-09-25 12:03:08.979874779
1499,customer,True,True,2026-03-05 00:38:16.938744885
1500,customer,True,False,2025-11-02 03:02:19.804752246
1501,customer,True,True,2026-05-06 21:15:58.679255307
1502,customer,True,True,2025-09-09 21:39:44.240651563
1503,customer,True,True,2025-07-02 07:30:15.958302256
1504,customer,True,True,2025-08-22 05:33:30.374934959
1505,customer,True,True,2025-07-23 01:15:15.527735016
1506,customer,True,False,2025-11-22 13:56:59.668776347
1507,customer,True,True,2025-11-18 04:44:50.367306296
1508,customer,True,True,2025-11-26 18:42:07.143619231
1509,customer,True,True,2026-01-26 23:12:22.248517315
1510,customer,True,False,2026-01-08 19:09:29.468822323
1511,customer,True,False,2025-07-14 08:37:40.101105018
1512,customer,True,False,2024-10-22 20:29:22.293045554
1513,customer,True,True,2026-03-25 17:28:51.918403034
1514,customer,True,True,2025-11-18 21:26:54.460369064
1515,customer,False,True,2026-04-16 12:42:38.415593143
1516,customer,True,True,2026-01-24 07:51:53.273456635
1517,customer,True,True,2025-12-30 12:51:09.159203955
1518,customer,True,False,2025-09-25 16:11:29.100737631
1519,customer,True,True,2025-10-01 16:14:45.622762999
1520,customer,True,True,2025-11-03 21:00:29.922358807
1521,customer,True,True,2025-08-04 06:13:06.085006781
1522,customer,True,True,2026-03-15 07:15:37.135642300
1523,customer,True,True,2025-09-23 21:08:12.460955678
1524,customer,True,False,2025-05-11 19:03:14.531758811
1525,customer,True,True,2026-03-16 17:25:38.281652642
1526,customer,True,True,2026-06-03 06:13:07.952076489
1527,customer,True,True,2025-02-21 13:51:40.701706440
1528,customer,True,True,2026-04-13 13:17:52.764309194
1529,customer,True,True,2026-01-31 09:31:33.377251040
1530,customer,True,True,2025-05-20 05:01:15.073844302
1531,customer,True,True,2026-03-22 09:44:47.783849128
1532,customer,True,True,2025-03-16 22:17:24.952889668
1533,customer,True,False,2026-02-20 08:27:51.747629628
1534,customer,True,True,2026-03-07 18:57:43.196386162
1535,customer,True,True,2026-04-16 01:47:01.002005351
1536,customer,True,False,2026-02-19 04:46:00.380923862
1537,customer,True,True,2025-06-27 11:00:39.282622252
1538,customer,True,False,2026-01-31 08:55:04.605250294
1539,customer,True,False,2025-02-20 04:25:39.052091643
1540,customer,True,False,2025-10-27 00:44:54.174060978
1541,customer,True,True,2025-10-09 15:17:52.119083124
1542,customer,True,True,2026-03-11 08:46:08.748104944
1543,customer,True,True,2024-12-31 09:54:56.837239609
1544,customer,True,True,2025-05-09 09:44:01.740150635
1545,customer,True,False,2025-05-17 16:12:59.799610023
1546,customer,True,True,2025-12-02 21:27:27.564569318
1547,customer,True,True,2026-04-27 03:24:04.588643420
1548,customer,True,True,2025-09-28 13:14:59.225856689
1549,customer,True,True,2025-07-08 16:08:19.707041308
1550,customer,True,True,2025-07-06 02:04:05.672246771
1551,customer,True,True,2025-08-09 11:13:06.864485771
1552,customer,True,True,2025-08-19 09:07:42.148579383
1553,customer,True,False,2026-02-20 23:19:40.564812824
1554,customer,True,True,2026-02-14 17:16:25.031037862
1555,customer,True,False,2026-04-15 04:28:49.589210370
1556,customer,True,True,2025-02-16 05:37:30.004989177
1557,customer,True,True,2024-03-26 19:21:50.731969767
1558,customer,True,True,2024-02-05 00:00:00.000000000
1559,customer,True,True,2025-09-13 18:02:54.660387809
1560,customer,True,False,2025-08-18 18:49:36.996737353
1561,customer,True,True,2025-11-25 20:32:56.151418592
1562,customer,True,True,2025-09-17 04:51:06.866865389
1563,customer,True,True,2026-03-22 19:51:26.492901627
1564,customer,True,True,2025-11-29 11:22:13.112058021
1565,customer,True,False,2026-03-06 19:53:18.211869151
1566,customer,True,True,2025-12-21 21:26:34.446318651
1567,customer,True,False,2026-02-24 18:16:07.050501031
1568,customer,True,True,2025-07-08 12:51:54.970842520
1569,customer,True,True,2025-06-05 16:57:07.398129194
1570,customer,True,False,2025-08-25 23:45:39.559919104
1571,customer,True,True,2026-02-14 04:11:31.859805915
1572,customer,True,True,2026-04-21 10:35:11.100351256
1573,customer,True,True,2025-06-02 14:00:20.448575995
1574,customer,True,True,2025-10-28 01:47:29.728699043
1575,customer,True,True,2026-06-05 12:41:58.202546759
1576,customer,False,True,2025-09-30 07:15:56.093493719
1577,customer,True,True,2025-08-17 00:42:19.549580942
1578,customer,True,False,2026-05-18 05:44:21.155799423
1579,customer,True,True,2025-07-04 00:49:24.038608492
1580,customer,True,True,2026-05-07 17:03:34.663267720
1581,customer,True,True,2026-02-28 00:43:45.775585105
1582,customer,True,True,2026-05-07 05:01:41.858575099
1583,customer,True,True,2026-03-12 10:50:27.354947151
1584,customer,True,True,2026-04-20 16:29:50.202847989
1585,customer,True,True,2025-02-18 09:32:04.439487864
1586,customer,True,True,2025-12-12 04:47:02.732586231
1587,customer,True,True,2026-01-15 18:50:23.709483284
1588,customer,True,True,2025-01-16 23:11:07.810567896
1589,customer,True,False,2025-02-04 08:38:39.005805751
1590,customer,True,True,2026-01-03 21:53:50.375500383
1591,customer,True,True,2025-08-30 10:55:33.278071942
1592,customer,True,False,2026-02-04 03:30:23.857854400
1593,customer,True,True,2025-11-16 06:10:44.002715613
1594,customer,True,True,2026-04-04 19:14:59.667150720
1595,customer,True,True,2025-07-27 22:27:37.952169273
1596,customer,True,True,2025-01-02 17:33:13.809418506
1597,customer,True,False,2025-03-07 09:14:56.590132143
1598,customer,True,True,2025-10-18 23:52:18.116172440
1599,customer,True,True,2026-06-10 12:02:12.188388334
1600,customer,True,True,2026-02-10 07:57:43.297280854
1601,customer,True,False,2025-11-16 11:39:35.837967252
1602,customer,True,False,2026-05-01 14:52:11.375503355
1603,customer,True,True,2026-05-14 16:34:52.739926030
1604,customer,True,True,2024-09-22 09:56:40.436154462
1605,customer,True,True,2025-04-14 12:03:08.616188806
1606,customer,True,False,2025-07-08 18:00:49.827791158
1607,customer,True,True,2025-05-19 16:30:24.154703773
1608,customer,True,True,2026-04-17 20:20:26.263098183
1609,customer,True,False,2026-03-16 04:32:11.330656619
1610,customer,True,False,2025-09-13 02:13:24.778631367
1611,customer,True,True,2025-08-26 18:30:21.514978717
1612,customer,True,False,2026-05-06 03:58:58.360746830
1613,customer,True,True,2025-09-28 11:38:17.885602102
1614,customer,True,True,2025-11-13 03:07:10.270339652
1615,customer,True,False,2025-03-17 21:17:53.290522646
1616,customer,True,True,2025-08-25 15:20:28.919361374
1617,customer,True,True,2024-08-04 02:30:03.679313504
1618,customer,True,True,2026-01-03 00:59:38.300094068
1619,customer,True,True,2026-04-11 20:28:11.649839768
1620,customer,True,True,2024-08-16 04:47:20.648247058
1621,customer,True,True,2025-08-13 13:32:59.950728022
1622,customer,True,True,2025-11-12 01:01:03.871909607
1623,customer,True,True,2026-03-12 01:02:13.997234847
1624,customer,True,False,2026-01-01 05:37:15.463835110
1625,customer,True,True,2026-01-09 09:05:42.104333303
1626,customer,True,True,2026-04-15 21:29:38.534851744
1627,customer,True,True,2026-06-24 03:28:08.954604342
1628,customer,True,True,2026-01-12 21:50:10.844603618
1629,customer,True,True,2025-05-12 08:37:20.812277802
1630,customer,True,False,2024-12-02 07:17:06.802806063
1631,customer,True,False,2025-03-05 05:31:21.515402424
1632,customer,True,True,2025-02-13 22:21:13.599491959
1633,customer,True,False,2026-04-05 03:49:26.260946231
1634,customer,True,True,2025-09-08 22:43:15.984449844
1635,customer,True,True,2025-07-06 17:49:50.732821713
1636,customer,True,True,2025-06-20 03:18:18.312477547
1637,customer,True,True,2025-11-16 03:32:20.494457359
1638,customer,True,False,2025-10-05 14:17:39.601085243
1639,customer,True,True,2025-03-15 00:02:41.221808791
